station id,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
65017403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38567404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05161402,,,,,,,,,,,,,,,,,,23,28,54,22,5,42,31,38,0,38,37,29,9,49,,,
73257405,,,,,,,,,,,,,,,,,,,17,11,19,18,31,20,23,0,31,43,33,11,32,26,33,
203025046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26168001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64320400,58,0,23,0,,0,0,0,48,0,16,26,0,0,0,0,0,,,,,,,,,,,,,,,,,
04205001,72,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,160
74085404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05093403,,,,,,,,,,,,,,,,,,,,0,4,0,26,24,31,1,15,36,10,0,6,30,97,
73206400,21,0,11,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,13,0,0,0,20,4,0,0,0,0,3,1
05119402,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,10,17,12,22,10
05177401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73015400,25,20,8,24,2,0,0,0,0,6,0,0,0,3,1,0,0,0,1,4,0,0,7,0,1,0,4,6,0,0,0,0,13,9
74238401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06056005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,0,0
65192006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,0,0
26290400,,,,,,,,,,,,,,,,,0,0,0,0,2,,0,10,4,,13,18,18,19,14,,,
66124401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04115001,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
99130408,12,0,18,0,0,25,14,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,14,0
65032004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
38128001,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,
38395404,,,,,,,,,,,,,,,60,,33,32,,2,,71,,,,,,,,,,,,
203000468,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
73306003,0,0,0,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74266001,,,,,,,,,,0,,0,,0,0,,,,,0,0,,,0,0,,0,0,0,0,,,0,
66124402,,,,,,,,,,,,,,,,,,,0,,,,0,19,0,,,0,0,,,56,8,14
05096404,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
73318400,,0,14,0,,0,4,,0,15,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0
05085402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09193401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66124004,0,0,0,0,,0,0,0,0,0,0,0,46,,,,131,,,,,,,,,,,,,,,,,
65388406,,,,,,,,,,,,,,,,,,,,,,,,,,,32,78,41,36,41,28,69,54
74063403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73054401,64,44,40,21,25,39,10,22,32,43,14,33,19,29,19,28,20,8,27,6,39,6,30,29,32,0,38,49,26,11,45,32,45,33
73071403,,,,,,,,,196,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65032001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65188003,,,,,,,,,,,,,,,,,,,,,0,,,6,,,,,,,,,,
05031001,,,,,,,,,97,,83,,,89,,62,,,92,111,,,,,,,,,,,,,,
73304403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09290400,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,
73176400,35,29,33,0,16,0,4,0,4,19,0,0,5,28,20,34,0,0,17,0,32,0,22,0,1,0,22,54,11,4,36,1,42,5
04019404,,,,,,,,,,,,43,24,38,25,35,13,23,37,46,20,7,33,30,41,3,2,23,23,9,9,2,42,14
05023001,0,,,,,0,,,0,0,0,0,0,0,,,,,0,169,,,,,,,,,,,,,,
74056401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204042331,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
09135401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04019402,,,,,,37,99,29,28,36,38,,,,,,,,,,,,,,,,,,,,,,,
06056001,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,
